job_id,title,company_name,city,work_address,salary_min,salary_max,salary_currency,salary_period,recruitment,employment,work_mode,education_min_level,experience_min_months,experience_max_months,requirements_json,responsibilities_json,skills_json,certificates_json,benefits_json,source_url,scraped_at,content_hash,extraction_mode
a535f9bf758c823c03F42ti9FlFU,人事助理,中国人寿,天津,天津河西区中国人寿(天津营销二部),4000.0,6000.0,CNY,month,unknown,unknown,unknown,3,0,,[],"[""管理人事资料:负责公司的人力资源管理政策体系、制度规范在各业务单元的推行落实，协助业务单元完善人力资源管理工作"",""招聘相关事宜:协助招聘工作，包括招聘相关文件的编制、修订、合同签订等，以及招聘流程的实施"",""员工管理:负责员工入职与离职手续办理，包括考勤"",""员工培训与发展:协助开展员工培训，包括培训计划的组织、督促各部门培训工作执行，以及为业务发展提供建议"",""其他行政工作:包括协助客服人员完成日常工作，维护客户关系，整理员工档案材料并按要求存档，审核及开具相关证明等""]",[],[],"[""员工旅游"",""团建聚餐"",""有无线网"",""节日福利"",""生日福利"",""补充医疗保险"",""意外险""]",https://www.zhipin.com/job_detail/a535f9bf758c823c03F42ti9FlFU.html,2026-07-15T12:39:05+08:00,240c5f8e11a26fb7d76495287fd3f1b1a48b3b73fe7e68e3d7c09730634617fe,rules
a86da41ecb854e920nZ72Ny4FFtS,工程主管,szkaibao,惠州,惠州惠东县惠东县凯宝科技有限公司,9000.0,14000.0,CNY,month,unknown,unknown,unknown,3,36,60,"[""专科及以上学历，工科相关专业"",""3年以上消费类电⼦产品工艺经验，1年以上团队管理经验"",""熟悉 IE 工时、SOP、产线平衡，熟练使用 CAD，会基础 3D 操作"",""具备精益改善、跨部门推动及问题解决能力""]","[""带 IE 团队做产线优化、工艺改善、工时 / SOP 制定"",""管⼈⼒ / 物料 / 治具，控成本，推效率提升项⽬"",""带团队、做培训，跨部门落地工程变更""]","[""CAD""]",[],"[""员工旅游"",""年终奖"",""五险一金""]",https://www.zhipin.com/job_detail/a86da41ecb854e920nZ72Ny4FFtS.html,2026-07-15T12:43:46+08:00,6beeab0eecb94155b9337cb48f7b825c1d68fa330832e6d0257be69ad759e1f0,rules
abc16d56e89d88690nd_3N21FFVU,小时工兼职,盒马鲜生,深圳,深圳宝安区盒马鲜生(荟悦城店),2000.0,3000.0,CNY,month,unknown,part_time,unknown,0,0,,[],"[""该岗位主要为后厨小时⼯，做一些简单的煎炸煮备货的工作，需要收货，搬重物"",""可以接受无经验"",""岗位2： 上班时间：做六休一，周末及节假日无特殊情况不休息，晚上20:30-23:30""]",[],"[""健康证""]",[],https://www.zhipin.com/job_detail/abc16d56e89d88690nd_3N21FFVU.html,2026-07-15T12:38:25+08:00,9a20ea9c2116243b8b083eb5bf65c7ac5e920ca1010bd92639ee1c0dab8712a8,rules
af620b46e682c71f0nZ409q8FVNV,中国人寿保单售后服务,中国人寿北分西城收展,北京,北京西城区中海金融中心二层,10000.0,15000.0,CNY,month,unknown,unknown,unknown,3,0,,[],"[""服务公司分配的老客户，负责保单续费提醒，资料变更和理赔协助等"",""协助客户办理医疗报销、教育金领取、大病理赔等售后事宜"",""客户关系维护，生日祝福、公司新政策通知、客户联谊等"",""根据客户需求，提供综合金融产品的合理配置建议"",""二次售险"",""————————————""]",[],[],"[""生日福利"",""节日福利"",""通讯补贴"",""免费工装"",""有无线网"",""住房补贴"",""团建聚餐"",""餐补"",""员工旅游"",""带薪年假"",""全勤奖"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/af620b46e682c71f0nZ409q8FVNV.html,2026-07-15T12:38:48+08:00,5f9d2806c227045c00d6e93bf3d9faec8e73c2f934f0faa995488ba7dff650aa,rules
b1588ef8e4476f680nZz0t6_EVpY,高新急招操作工 独立岗位 活轻松 包吃住,亿程,九江,九江柴桑区江西爱升精密电路科技有限公司港兴路,5000.0,6000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""16-48，学历不限，无需经验"",""休假：法定节假日有休息， 车间环境"",""车间配有：饮水机，休息间"",""上班气氛好，管理宽松"",""每工作两小时休息十分钟 上班时间"",""早八晚八，中午休息一小时，下午休息四十分钟""]",[],[],[],"[""生日福利"",""高温补贴"",""宿舍有空调"",""包住"",""餐补"",""包吃"",""全勤奖"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""夜班补助"",""绩效奖金""]",https://www.zhipin.com/job_detail/b1588ef8e4476f680nZz0t6_EVpY.html,2026-07-15T12:38:51+08:00,e7736f0f2099220c08ec3df6ff7e6bd2f33ec6e92553120f052112080c30904f,rules
b3e1bedc0ac6a7100nd_2d29GVFT,工业设计实习生-AI创新业务,字节跳动,深圳,深圳南山区深圳湾创新科技中心,4500.0,6000.0,CNY,month,internship,internship,unknown,4,,,"[""2027届本科及以上学历在读，工业设计、产品设计、交互设计或相关专业优先"",""扎实的设计表达能力，能够通过草图、建模、渲染或模型清晰呈现设计想法"",""对造型、比例、材质、细节和整体完成度有较好的基本判断，作品中体现出稳定的审美与表达质量"",""熟练掌握至少1款主流3D CAD与渲染工具（Rhino、Creo、Fusion 3"",""KeyShot等）"",""能够将AI工具融入设计研究、概念发散或可视化表达的工作流"",""具备产品思维，不只关注外观，能从用户价值、场景和体验链路角度推导设计决策"",""具备原型能力，熟悉Figma等原型工具，或具备基础编程/电子原型能力（Python、Arduino等）"",""有AI/智能硬件动手经验，课程作业、创客项目、实验装置均可，完成度不限，重在过程和思考"",""拥有高质量的设计作品集（Behance专题、个人网站等）""]","[""ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会"",""团队介绍：字节跳动内部创新业务团队，专注研究新技术赛道相关领域产品，落地AI智能化创新"",""参与AI-Native设备（包括可穿戴设备、智能终端及尚未被定义的新品类）在形态、物理交互模式与使⽤体验上的概念探索"",""围绕真实⽤户场景，参与问题定义、设计推导、概念发散与⽅案收敛"",""通过草图、3D建模、渲染、交互Demo、实体模型或快速原型等方式，清晰表达设计想法，并支持团队讨论与评估"",""与产品经理、AI研究员及软硬件⼯程师协作，推动方案从概念走向可验证原型"",""参与用户访谈、可用性测试和设计评审，基于反馈持续优化方案""]","[""Python"",""CAD"",""AI""]",[],"[""就近租房补贴"",""年度体检"",""免费健身设施"",""家庭关爱假"",""家属自选保险"",""住房补贴"",""团建聚餐"",""餐补"",""带薪年假"",""股票期权"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/b3e1bedc0ac6a7100nd_2d29GVFT.html,2026-07-16T16:35:17+08:00,986e124ca23f0ccd681421a1f8ed549b9714fde47e622fd65d120f5221fff866,manual_agent
b48439a3a53d11801HF73dS9FldR,上下梅林朴朴超市每天4小时兼职（多劳多得,朴朴超市,深圳,深圳福田区梅林酒家(梅丽路)一楼朴朴超市,3000.0,8000.0,CNY,month,unknown,part_time,unknown,0,0,,[],"[""分拣岗：根据顾客下单进行拣货，打包好商品"",""理货岗：是负责货品缺货的上下架，补货"",""（白班夜班均可） 水产岗：负责处理海鲜产品"",""可就近安排 家门口的兼职工作生活两不误""]",[],[],"[""定期体检"",""年终奖"",""股票期权"",""带薪年假"",""节日福利"",""团建经费""]",https://www.zhipin.com/job_detail/b48439a3a53d11801HF73dS9FldR.html,2026-07-15T12:48:00+08:00,65480c767cd7ed9172b2e590f69b5ec0d7b174f87e589dcdefe82a007d885b6e,rules
b7cdb71c82dde0eb0nd83ty7F1dW,软件产品经理实习生,影石Insta360,深圳,深圳宝安区影石创新总部,250.0,350.0,CNY,day,internship,internship,onsite,4,,,"[""本科及以上学历，影像相关专业优先"",""熟悉⼿机相机、摄影设备等，有出⾊的摄影作品者优先"",""具备优秀的⾃驱力，沟通协调和产品owner精神，能够积极主动和其他部门沟通合作"",""可实习3个月及以上，每周到岗⾄少4天""]",[],[],[],"[""五险一金"",""定期体检"",""年终奖"",""带薪年假"",""节日福利"",""零食下午茶""]",https://www.zhipin.com/job_detail/b7cdb71c82dde0eb0nd83ty7F1dW.html,2026-07-15T12:39:45+08:00,9ca0ca3505961de18c50bd460ad34ba6845dd2677022f0da3db661a9b3118f05,rules
b81b6a3a2fe41c1003Z-3N-6FVFS,油站经理（可跨行）/包吃住,尤加石化,武汉,武汉江夏区尤加石化大舒加油站,8000.0,13000.0,CNY,month,unknown,unknown,unknown,3,12,36,"[""曾从事商超、快销行业的门店管理，优先考虑盒马、朴朴、百盛，金拱门、today的从业经验"",""年龄在*****，有创业经验者优先考虑"",""2年以上门店管理或辅助管理经验，直接管理人员在8人以上"",""具备良好的团队合作精神，具备较强的组织、协调能力及良好的人际关系处 理能力"",""具备良好的商业意识与客户开发经验以及良好的销售和顾客服务意识."",""擅长数据分析，能通过数据发现并解决工作中的问题""]","[""【运营销售】"",""全面细致地管理油站运营，充分实现运营标准和销量目标"",""制定合理的供货计划"",""激励油品和便利店销售，完成有挑战的销量目标"",""进行库存管理，优化库存，减少损耗"",""负责政府及周边社区等关系的维护"",""负责线上运营相关工作"",""负责会员拉新、会员营销、运营油站私域流量等相关工作"",""【顾客服务】"",""了解顾客需求，并具备良好的顾客服务意识，同时有效地处理顾客投诉"",""确保员工充分了解产品，并提供专业热情的服务和购买建议"",""专业地处理客户投诉，积极接受反馈并作出改进"",""【团队管理】"",""培训、指导、激励团队伙伴，营造良好的团队氛围"",""高效经济地管理团队编制，实现团队效率***化"",""充分地关注、激励、培训团队伙伴，培养良好的团队关系"",""对团队伙伴进行定期的绩效评估，主动及时地给予反馈""]",[],[],"[""五险"",""生日福利"",""节日福利"",""免费工装"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""绩效奖金""]",https://www.zhipin.com/job_detail/b81b6a3a2fe41c1003Z-3N-6FVFS.html,2026-07-15T12:42:57+08:00,a86f305ced2fe305e993657fe090adb1e07aa3a9a3b1960b72fbfe7821bd3a12,rules
b84d17263ef968210nZ90961EFVU,助理（周末双休）,中国人寿保险,莆田,莆田城厢区中国人寿(荔城北大道店),5000.0,8000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""25周岁及以上，大专及以上学历 至少要满21周岁""]","[""协助完成日常事务性工作，确保⼯作流程顺畅"",""配合团队完成交办的各项任务，提升⼯作效率""]",[],[],"[""补充医疗保险"",""意外险"",""定期体检"",""绩效奖金"",""保底工资"",""底薪加提成"",""员工旅游"",""零食下午茶"",""有无线网"",""节日福利""]",https://www.zhipin.com/job_detail/b84d17263ef968210nZ90961EFVU.html,2026-07-15T12:46:41+08:00,d80ac67d8e263cb121cbc393dfc4ae3e3b8fc7f4968638ec852df2613d9e8c3b,rules
be68da8628d7012f03193N-0FFVR,三角洲陪练工作室（包住宿）,从简娱乐,西安,西安未央区金科博翠天宸4号楼,4000.0,9000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""有无线网"",""包住""]",https://www.zhipin.com/job_detail/be68da8628d7012f03193N-0FFVR.html,2026-07-15T12:41:07+08:00,efff9c3315144a8c4d524bcfd4108434be34325b26c86406f4e99e4322779c6b,rules
c14a79e8520e96c00nZ52dW9FlJX,【直招】送餐员！0元入职+无经验/时间自由,非我莫属,邯郸,邯郸丛台区招贤大厦3楼,5.0,7.0,CNY,per_order,unknown,unknown,unknown,0,0,,"[""18-50岁，会骑电动车、使⽤导航，⽆犯罪记录，男⼥不限"",""【工作时间】：早10:00-14：00，晚17:00-21:00，其余时间自由安排""]","[""负责区域内外卖订单配送，APP导航派单，无需抢单""]",[],[],"[""生日福利"",""节日福利"",""免费工装"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""夜班补助"",""加班补助"",""底薪加提成"",""保底工资"",""绩效奖金"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/c14a79e8520e96c00nZ52dW9FlJX.html,2026-07-15T12:43:15+08:00,d0fd77f1457269d546b92d00cb9100fd8d349bfd9533e33e48bb1b9de9024b07,rules
c81d0546accdb8630nZy2tu1GVVR,场馆运营（关联公司）,腾讯,深圳,深圳南山区海信南方大厦1F,11000.0,12000.0,CNY,month,unknown,unknown,unknown,4,36,60,"[""学历专业：大专及以上学历，艺术管理、文博、旅游管理等相关专业优先"",""本科及以上学历者优先"",""经验要求：至少 3 年现场管理经验，艺术文化场馆、高端酒店或精品展览行业经验优先"",""核心能力：服务意识强，亲和力突出"",""跨部门沟通与应急问题解决能力强"",""熟练使用 Office"",""职业素养：细节把控严谨，有团队协作精神"",""本岗位属于腾讯关联公司岗位""]","[""现场运营统筹：负责展厅日常运营（服务台、检票、物品寄存、会员设施），保障流程顺畅"",""团队管理：管理临时员工、志愿者（排班、服务督导），协调保洁、安保合作方，统一服务质量"",""观众服务：提供展览咨询与观展引导（全年龄段及残障⼈⼠），建⽴反馈闭环，推动服务改进"",""安全与协同：执行展厅巡查，引导观众遵守规则，协助落实展品保护"",""联动安保、保洁统筹展厅安全与环境，参与大型活动⼈群疏导"",""应急处置：协助制定展品 / 人员应急预案，组织急救、消防演练，突发情况牵头现场处理""]",[],[],"[""五险一金"",""补充医疗保险"",""定期体检"",""年终奖"",""股票期权"",""带薪年假"",""员工旅游"",""免费班车"",""餐补"",""交通补助"",""包吃"",""节日福利"",""住房补贴"",""零食下午茶"",""公仔周边活动"",""免费健身房"",""免费早晚餐""]",https://www.zhipin.com/job_detail/c81d0546accdb8630nZy2tu1GVVR.html,2026-07-15T12:43:06+08:00,e88ba64787dac25032f9a398c2748dcaee96d82326c68c2e851aed48553dc438,rules
c8c70c474c9264c80nd82NS_EldR,音频嵌入式/硬件实习生,影石Insta360,深圳,深圳宝安区影石创新总部,200.0,350.0,CNY,day,internship,internship,unknown,5,,,"[""电子/电气/自动化/物理/声学相关专业硕士及以上学历，实习时长不低于3个月，2027届应届毕业生优先"",""对消费级电子产品感兴趣，对影像设备或者音频设备感兴趣者优先"",""对主客观音质评价有兴趣或者有经验者优先"",""优秀的沟通和协调能力，具备团队协作精神，有能力主动发现并解决问题""]","[""声学系统测试与分析，协助音频⼯程师搭建音频测试环境，在指导下完成响应音频声性能和电性能测试"",""协助音频电路的设计开发工作，包括原理图设计、布局、布线、调试等，确保产品符合规格要求"",""与嵌入式软件工程师配合，负责部分产品原型验证，功能开发，产品调试等工作""]",[],[],"[""五险一金"",""定期体检"",""年终奖"",""带薪年假"",""节日福利"",""零食下午茶""]",https://www.zhipin.com/job_detail/c8c70c474c9264c80nd82NS_EldR.html,2026-07-15T12:42:35+08:00,778c896209b71f7156dca84b2e70d0bc3f96637e4108a0d36a62754caad6a21f,rules
cf8ecb209eda00e60nZ40925GVpT,央企售后/人事【周末双休不加班】,中国人寿售后服务部,苏州,苏州姑苏区西城永捷生活广场,8000.0,12000.0,CNY,month,unknown,unknown,unknown,3,0,,"[""年龄25以上 ，大专及以上学历优先，个别条件优异者可适当放宽要求 有无经验均可，入职后有专员培训和师傅帮扶 新人入职享受带薪培训，同业伙伴加入可享受优才计划 具体薪资面议 欢迎询问及投递简历""]","[""人事： 负责招募人才进行⾯试 办理员⼯⼊职手续 售后"",""基础信息维护"",""投保人/受益⼈信息变更，补充健康告知"",""保单权益调整"",""加减保额，退保与复效，保单贷款"",""合同关系变更"",""投保人变更，受益权调整"",""对公司的老客户进行保单续收的提醒和礼品的派发，产生的二次开发享受额外的提成收入"",""工作时间：8:30-11:30,13:30-16:30"",""午休2小时，周末双休、不加班，国家法定节假日休"",""宝妈不影响接送孩子""]",[],[],"[""节日福利"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""意外险"",""补充医疗保险"",""法定假日休息"",""周末双休""]",https://www.zhipin.com/job_detail/cf8ecb209eda00e60nZ40925GVpT.html,2026-07-15T12:44:13+08:00,84937d34376509fed52ac23b2b05796ff8dbf33515d698354765b96be96733f1,rules
d32aaa460219079603N40tm5FFJV,高薪招聘肯德基驻店骑手,肯德基大桥南路餐厅,南京,南京建邺区肯德基(集庆门大街店).,5.0,10.0,CNY,per_order,unknown,full_or_part_time,unknown,0,0,,"[""（不招服务员哦）"",""全职、兼职均可"",""身体健康，无任何疾病，需持健康证上岗"",""年龄18-58岁"",""有无经验均可（我们只看你是否有意愿）""]",[],[],"[""健康证""]","[""员工旅游""]",https://www.zhipin.com/job_detail/d32aaa460219079603N40tm5FFJV.html,2026-07-15T12:42:52+08:00,008cd197c1da7a46edaf8c1adfed03e70d7c4d0ce55e91fab1bc397b5ec52bbe,rules
d5bb96680788574a1H172Nm1E1RT,急招java开发工程师（大厂+双休）,上海思芮,深圳,深圳南山区中国银行软件中心深圳分中心,17000.0,25000.0,CNY,month,unknown,unknown,unknown,4,120,,[],[],"[""Java""]",[],"[""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/d5bb96680788574a1H172Nm1E1RT.html,2026-07-15T12:40:59+08:00,4f7312c39c4a054c943078a9f946bec7df4e05813d3288d93e6f74fdadb5c93e,rules
d7734518b384e07903143d2-FVBW,窗口登记员(有人带),中国人寿,天津,天津河西区中国人寿(天津营销二部),6000.0,8000.0,CNY,month,unknown,unknown,unknown,3,0,,[],[],[],[],"[""员工旅游"",""团建聚餐"",""有无线网"",""节日福利"",""生日福利"",""补充医疗保险"",""意外险""]",https://www.zhipin.com/job_detail/d7734518b384e07903143d2-FVBW.html,2026-07-15T12:45:03+08:00,28c3a0f019e2df148a231eb58944eada253b75b469cf35f06b24620703bef8e0,rules
d7d7101af5b70a4e03B50t6_F1FS,聋人普工包吃住,龙泰翔,深圳,深圳宝安区龙泰翔实业,5000.0,7000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""年龄18～42岁，听障人，言语残疾人，会手语或者会写字，视力正常"",""入职提供有效期内深圳体检报告"",""身份证和残疾证原件，复印件各3张，一寸照片2张"",""作息时间"",""长白班/两班倒（任选）"",""月休4天，具体看工厂安排"",""食宿安排：包吃包住，宿舍有空调、阳台、热水器，水电平摊"",""公司福利：入职购买社保，员工生日会，节日礼品""]",[],[],[],"[""生日福利"",""节日福利"",""宿舍有空调"",""包住"",""团建聚餐"",""零食下午茶"",""餐补"",""员工旅游"",""带薪年假"",""全勤奖"",""夜班补助"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/d7d7101af5b70a4e03B50t6_F1FS.html,2026-07-15T12:43:56+08:00,b8596a3fd1fb5d26e2b17686a3f2fc26db08fb2b1fe1111416845956c7fe74ba,rules
da663232823877130ndz2d25FlZR,韶音-智能穿戴-材料工艺工程师,韶音科技,深圳,深圳南山区深圳市韶音科技有限公司营销中心,25000.0,50000.0,CNY,month,unknown,unknown,unknown,4,0,,"[""本科及以上学历，材料、机械、高分子、金属材料、材料成型及控制工程等相关专业"",""3年以上消费电子、智能硬件、耳机、穿戴设备或精密结构件材料工艺相关经验"",""熟悉塑胶、金属、硅胶、表面处理、胶粘、注塑、CNC、冲压、压铸、MIM等至少3类以上材料或工艺"",""熟悉材料可靠性验证方法，如耐汗液、冷热冲击、跌落、疲劳等"",""具备DFM、FMEA、8D问题分析能力，能推动跨部门问题闭环"",""熟悉3D/2D图纸，具备良好的报告编写、沟通协调和供应商协同能力""]","[""负责消费电子结构件材料选型与应用评估，覆盖塑胶、金属、硅胶、胶粘剂等"",""负责塑胶或硅胶成型、⾦属成型、各类表⾯处理、点胶与焊接等⼯艺方案评估与DFM前置风险识别"",""参与新材料、新工艺、新供应商导⼊验证，输出可行性报告、验证计划和量产导入建议"",""负责研发、试产、量产阶段材料工艺问题分析与闭环，解决开裂、变形、腐蚀、尺寸不稳定等问题"",""参与供应商工艺能力评估，推动关键工艺参数、良率、尺寸和外观质量改善"",""建立材料选型库、工艺能力库、失效案例库及DFM checklist，沉淀材料工艺设计规范""]",[],[],"[""五险一金"",""定期体检"",""年终奖"",""通讯补贴"",""节日福利"",""零食下午茶"",""健身房"",""全球游学""]",https://www.zhipin.com/job_detail/da663232823877130ndz2d25FlZR.html,2026-07-15T12:41:10+08:00,f64a6f6eb00a5729b03c95beae7adba601132088fef2ff5d145e7aab6c5c8c1d,rules
dcd8aa80f57a054203N92dm5FFVU,央企行政助理,中国人寿,福州,福州台江区福建福州农村商业银行股份有限公司办公大楼13楼,5000.0,8000.0,CNY,month,unknown,unknown,unknown,3,0,,[],"[""协助团队完成售后服务跟进，做好服务工作"",""完成公司的岗前培训工作，掌握相关工作技能"",""能够积极配合团队工作，迅速适应新环境"",""具有持续改进工作方法的能力，追求卓越的工作表现 公司上班时间 8:30-11:30 14:30-17:30 午休三小时 周末双休 年龄21-45周岁 大专学历（优秀者可放宽） 公司办公环境舒适，周围交通便利，工作氛围良好 详情咨询""]",[],[],"[""生日福利"",""节日福利"",""通讯补贴"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/dcd8aa80f57a054203N92dm5FFVU.html,2026-07-15T12:43:37+08:00,a39ca78e918459c6b5978c110225db91ccc8138043bb317f9680040bcb195280,rules
de16ffe2a3034c3103F70tm7F1pR,银行信用卡催收专员/客服（五险一金）,锦创科技股份有限公司,济南,济南天桥区名泉广场·C座六楼,6000.0,11000.0,CNY,month,unknown,unknown,unknown,2,0,,"[""年龄 18～40 岁"",""中专及以上学历、专业不限"",""征信无逾期记录，无犯罪记录"",""具有较强的沟通能力及语言表达能力，吃苦耐劳，有较强的责任感及团队合作意识"",""具有良好心理素质，承受一定的工作压力"",""有销售、电话营销等行业经验者及退伍军人优先录用""]","[""公司提供客户，员工只需根据培训，通过电话的形式，协助银行或金融机构对逾期客户进行提醒，对逾期客户进行跟进督导，告知逾期客户尽快归还欠款"",""帮助银行或金融机构资金回笼，同时帮助逾期信用卡账户解决问题"",""实时登记催收情况，做好相关催记""]",[],[],"[""节日福利"",""团建聚餐"",""带薪年假"",""全勤奖"",""节假日加班费"",""加班补助"",""底薪加提成"",""保底工资"",""年终奖"",""五险一金"",""茶话会"",""生日福利"",""带薪培训"",""带薪休假"",""学历补贴""]",https://www.zhipin.com/job_detail/de16ffe2a3034c3103F70tm7F1pR.html,2026-07-15T12:41:28+08:00,b5f12f54ebe7f0ab0db15c9d04cb51947b153dc4da156ecee214533ce3c91baa,rules
def146f3675946000ndy2d67FlJS,团播舞蹈艺人（提供房补/餐补）,无锡拾年文化传媒,无锡,无锡梁溪区拾年互娱五楼,15000.0,25000.0,CNY,month,unknown,unknown,unknown,0,0,,"[""热爱舞蹈，具备一定的舞蹈基础和表现力"",""有团队合作意识，服从工作安排"",""适应直播节奏，能保持稳定的出镜状态""]","[""参与团队直播舞蹈表演，展现个人舞蹈特长"",""配合团队完成直播内容策划与日常排练"",""维护良好的直播氛围，积极与观众互动""]",[],[],[],https://www.zhipin.com/job_detail/def146f3675946000ndy2d67FlJS.html,2026-07-15T12:42:48+08:00,60ea01008cf0e85a002ca6160d36aac2e12842370f7dc84152c8aa0ea2d849ea,rules
e1f42db077bface60nd52Ni1ElFV,销售助理+周末双休+年终奖金,泰康医疗,北京,北京西城区西环广场-T1座(凯德MALL西直门店)1701,15000.0,16000.0,CNY,month,unknown,unknown,unknown,3,36,60,[],[],[],[],"[""节日福利"",""团建聚餐"",""零食下午茶"",""员工旅游"",""工龄奖"",""加班补助"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/e1f42db077bface60nd52Ni1ElFV.html,2026-07-15T12:47:41+08:00,63e1ccf67ad0fefbb7d9ac33af80947f53705edc00a51281ce00125096e77a40,rules
e22c1f40cf9028cd0nd93NS_FFVR,健康养老顾问,中国人寿第一营销部,杭州,杭州上城区杭州中国人寿大厦一楼,13000.0,25000.0,CNY,month,experienced,unknown,unknown,4,0,,"[""年龄25-45周岁，本科及以上学历（特别优秀者可适当放宽）"",""具有金融、营销、培训、服务、策划、销售等⾏业工作经验者优先"",""具备良好的沟通表达能力与学习意愿，无相关经验者提供带教培养机制"",""性格积极稳定，责任心强，能适应适度目标导向的工作节奏""]","[""公司提供资源，负责已有客户的保单服务，包括理赔、续保、信息变更等"",""定期开展客户关怀，及时传达公司活动通知、节⽇福利及权益提醒"",""基于客户需求与风险偏好，提供专业、合规的综合⾦融产品配置建议"",""参加中国⼈寿系统且完善的培训，持续提升理财规划与客户服务能力""]",[],[],"[""补充医疗保险"",""意外险"",""定期体检"",""年终奖"",""绩效奖金"",""保底工资"",""底薪加提成"",""企业年金"",""加班补助"",""工龄奖"",""全勤奖"",""带薪年假"",""员工旅游"",""零食下午茶"",""团建聚餐"",""节日福利"",""交通补助"",""团建"",""资源投放"",""商业五险一金""]",https://www.zhipin.com/job_detail/e22c1f40cf9028cd0nd93NS_FFVR.html,2026-07-15T12:43:19+08:00,9d53f5611d57e4a19e59fbaf9eb074b8639b6ac1df4fba439187950a66f9ba55,rules
e69c26e139bbf17d03Vy0t2_FlNR,测试工程师,北京南天,北京,北京东城区凯恒中心1,7000.0,9000.0,CNY,month,unknown,unknown,unknown,4,12,36,[],[],[],[],"[""五险一金"",""补充医疗保险"",""定期体检"",""加班补助"",""全勤奖"",""年终奖"",""带薪年假"",""节日福利"",""优秀员工奖""]",https://www.zhipin.com/job_detail/e69c26e139bbf17d03Vy0t2_FlNR.html,2026-07-15T12:42:21+08:00,dff09cf873e993881127a6410bb0f5cd7744337eaa1e7f16b1172f773a63820b,rules
e8e517753dc5534f03J729m-FVRR,项目经理（新产品导入方向）,韶音科技,深圳,深圳宝安区深圳市韶音科技有限公司制造中心,15000.0,30000.0,CNY,month,experienced,unknown,unknown,4,0,,"[""统招硕士及以上学历（重点本科可考虑），机械、材料或电子类相关专业背景，1~3年工作经验"",""熟悉3C产品的研发项目管理及新产品导入流程，具备从0到1的硬件产品导入经验"",""强自我驱动，强Owner意识，能够承受较大的工作压力"",""较强的团队协作、沟通协调及组织计划能力"",""有PMP、敏捷项目管理等证书者优先"",""熟悉IPD流程者优先""]","[""负责制造中心新产品导入项目管理工作"",""组织实施新产品DFX需求分析以及FATP结构工艺、制程测试、装备导入等制程方案的开发工作，主导搭建新产品制造系统"",""统筹负责新产品EVT/DVT/PVT至MP1的各阶段试产及转量产交接工作，推进问题解决，把控项目进度、质量、交付、成本等生产指标"",""协同采购、品质、PMC及研发等各相关部门，统筹推进新产品转产EMS代工厂"",""组织实施项目阶段复盘及试产总结，负责项目推进过程中的交付件管理及知识管理等工作""]",[],[],"[""五险一金"",""定期体检"",""年终奖"",""通讯补贴"",""节日福利"",""零食下午茶"",""健身房"",""全球游学""]",https://www.zhipin.com/job_detail/e8e517753dc5534f03J729m-FVRR.html,2026-07-15T12:38:56+08:00,07d93c0977ffa606bbf936b5c7707ae844ae01e4f494f05c3e93fdf27edaa867,rules
